,Product_ID,Review_ID,Sentence_ID,Sentence,Clean_Sentences,Frequent_Features,Classes,Opinion Words,Effective_Opinions,Infrequent_Features,Sentiment_Class
6654,17.0,2905.0,7800.0,"still , at least from my perspective , a great camera for the money , and i 'm a happy camper !",perspect great camera money m happi camper,['camera'],1.0,"{'happi', 'great', 'least'}",{'great'},['great money'],1.0
6655,17.0,2906.0,7801.0,this is a wonderful camera .,wonder camera,['camera'],1.0,{'wonder'},{'wonderful'},[],1.0
6658,17.0,2906.0,7804.0,"4 mp gives you room for the future gaining experience ; cost offsets over time from wanting more in a camera , 3x optical and the fact that it carries nikon 's quality reputation behind it make the whole package prove itself worthwile at the price .",mp room futur gain experi cost offset time want camera 3x optic fact carri nikon qualiti reput packag prove worthwil price,"['nikon quality', 'camera quality', 'camera nikon', 'time', 'quality', 'price', 'nikon', 'experience', 'camera']",1.0,"{'more', 'worthwil', 'whole', '3x', 'optic'}",set(),"['optical fact', 'nikon quality']",1.0
6659,17.0,2906.0,7805.0,one neat thing - i have taken some pictures in what i thought would be impossible lighting conditions pitch black rooms - no problem for the camera - rooms looked like they had ample lighting .,neat thing taken pictur thought imposs light condit pitch black room not_problem camera room look like ampl light,"['thing camera', 'pictures camera', 'thing', 'pictures', 'light', 'camera']",1.0,"{'neat', 'black', 'imposs', 'ampl'}",{'neat'},['black rooms'],1.0
6660,17.0,2907.0,7806.0,this little camera has created a marriage between myself and nikon. never knew i could love a digital camera so much .,littl camera creat marriag nikon not_knew love digit camera,"['camera nikon', 'nikon', 'digital', 'camera']",1.0,{'littl'},{'little'},['digital camera'],1.0
6661,17.0,2907.0,7807.0,the software that comes with it is amazing and the online service that comes free is really very neat. clean clear and well focused on over 95 % of all photos taken by a beginner .,softwar come amaz onlin servic come free realli veri neat clean clear focus photo taken beginn,"['software', 'beginner']",1.0,"{'onlin', 'clean', 'free', 'neat', 'amaz', 'clear'}",set(),[],1.0
6665,17.0,2907.0,7811.0,just point and shoot and the photos were great .,point shoot photo great,[],1.0,{'great'},set(),[],1.0
6667,17.0,2907.0,7813.0,the memory card fit nicely since i also have a pocket pc and it automatically installed a picture software on my pda wolla .,memori card fit nice sinc pocket pc automat instal pictur softwar pda wolla,"['software', 'pictures', 'memory', 'card']",1.0,{'fit'},set(),[],1.0
6670,17.0,2907.0,7816.0,"if you have to buy a camera on a buget, this has got to be the one .",buy camera buget got,['camera'],1.0,set(),set(),[],1.0
6673,17.0,2908.0,7819.0,"great camera , i have been using this for several months and got excellent results , simple friendly usage , in many scenes indoor , outdoor , snow , close up macro etc.",great camera use sever month got excel result simpl friend usag mani scene indoor outdoor snow close macro etc,"['scene', 'months', 'camera']",1.0,"{'mani', 'great', 'excel', 'sever', 'simpl', 'friend', 'indoor', 'outdoor'}",{'great'},['great months'],1.0
6675,17.0,2909.0,7821.0,this is my first digital camera and i can say that i am quite impressed with the features that it has .,digit camera quit impress featur,"['feature camera', 'feature', 'digital', 'camera']",1.0,"{'impress', 'first'}",{'first'},[],1.0
6676,17.0,2909.0,7822.0,it is easy enough to use for a beginner like me but it has plenty of features for me to grow into .,easi use beginn like plenti featur grow,"['feature', 'beginner']",1.0,{'easi'},set(),[],1.0
6677,17.0,2909.0,7823.0,i particularly like the way it aids me in taking my macro shots .,particular like way aid macro shot,['shots'],1.0,{'macro'},set(),[],1.0
6678,17.0,2909.0,7824.0,my friends were impressed with the quality of the pictures i took !,friend impress qualiti pictur took,"['pictures quality', 'quality', 'pictures']",1.0,{'impress'},set(),[],1.0
6679,17.0,2909.0,7825.0,one downside though is that autofocus does not work well when battery is low .,downsid autofocus doe not_work batteri low,['battery'],-1.0,{'low'},set(),[],1.0
6681,17.0,2909.0,7827.0,battery life is ok .,batteri life ok,['battery'],1.0,{'ok'},set(),[],1.0
6683,17.0,2910.0,7829.0,"great camera , and for the price you can 't beat it .",great camera price t beat,"['price', 'camera']",1.0,{'great'},{'great'},[],1.0
6685,17.0,2910.0,7831.0,i found the controls very intuitive and learned how to manuver through the menus quickly .,found control veri intuit learn manuv menus quick,['controls'],1.0,{'intuit'},set(),[],1.0
6686,17.0,2910.0,7832.0,the quality is superb .,qualiti superb,['quality'],1.0,{'superb'},set(),[],1.0
6687,17.0,2910.0,7833.0,"the small size is perfect for my little hands , but may perhaps be uncomfortable or awkward for a bigger person .",small size perfect littl hand perhap uncomfort awkward bigger person,"['size', 'hand']",1.0,"{'bigger', 'littl', 'perfect', 'awkward', 'small', 'uncomfort'}",{'small'},[],1.0
6689,17.0,2911.0,7835.0,"the 4300 is a very durable , compact package , and i find nikon to be a brand that i can trust .",veri durabl compact packag find nikon brand trust,['nikon'],1.0,"{'durabl', 'compact'}",set(),['compact package'],1.0
6693,17.0,2911.0,7839.0,"it comes with a rechargable battery that does not seem to last all that long , especially if you use the flash a lot .",come recharg batteri doe not_seem long especi use flash lot,"['lot', 'flash', 'battery']",-1.0,{'recharg'},set(),['rechargable battery'],1.0
6695,17.0,2911.0,7841.0,it does not have an auto-focus assist light which is nice for taking shots in low-light situations it allows the camera to focus in low light .,doe not_hav auto focus assist light nice shot low light situat allow camera focus low light,"['shots camera', 'situations', 'shots', 'light', 'camera', 'auto']",-1.0,"{'low', 'nice'}",set(),"['not_have focus', 'low light']",1.0
6697,17.0,2911.0,7843.0,"it has a 3x optical zoom , which is average for these cameras .",3x optic zoom averag camera,"['zoom', 'camera']",-1.0,"{'3x', 'averag', 'optic'}","{'optical', '3x'}",['optical average'],1.0
6705,17.0,2911.0,7851.0,it really is an awesome camera that is hard to beat for general-to moderate snapping .,realli awesom camera hard beat general moder snap,['camera'],1.0,"{'hard', 'moder', 'awesom'}",{'awesome'},[],1.0
6707,17.0,2911.0,7853.0,they take excellent macro shots as well .,excel macro shot,['shots'],1.0,"{'macro', 'excel'}",set(),[],1.0
6708,17.0,2911.0,7854.0,"the menus and features are easy to manipulate and access , and it takes silent movies .",menus featur easi manipul access silent movi,['feature'],1.0,"{'easi', 'silent'}",set(),[],1.0
6709,17.0,2912.0,7855.0,"i compared this to a lot of other cameras , believe me , it 's value for money .",compar lot camera believ valu money,"['lot', 'camera']",1.0,{'other'},set(),[],1.0
6710,17.0,2912.0,7856.0,the picturers are amazing .,pictur amaz,['pictures'],1.0,{'amaz'},set(),[],1.0
6714,17.0,2913.0,7860.0,"recently bought this coolpix 4300 along with a 256mb ultra flash card . as expected , i happily found that qualities of the picture are excellent with 3m-4m pixel / fine combos and many of the user-friendly functions are very similar to slr models , and with added convenience of a digital camera that you can see pictures immediately .",recent bought coolpix mb ultra flash card expect happili found qualiti pictur excel 3m-4 m pixel fine combo mani user friend function veri similar slr model ad conveni digit camera pictur immedi,"['pictures quality camera', 'pictures quality', 'camera quality', 'pictures camera', 'camera functions', 'camera flash', 'slr', 'quality', 'pictures', 'functions', 'flash', 'digital', 'coolpix', 'card', 'camera']",1.0,"{'mani', 'excel', 'fine', 'friend', 'similar', 'ultra'}",{'ultra'},"['similar models', 'digital pictures', 'excellent functions']",1.0
6715,17.0,2913.0,7861.0,"i particularly like the "" txt "" file which records all the control information for all the pictures you take.",particular like txt file record control inform pictur,"['pictures', 'controls']",1.0,{'txt'},set(),[],1.0
6716,17.0,2913.0,7862.0,the compact digital camera is especially useful if you have little children around and you can always take the camera with you and take many pictures of them .,compact digit camera especi use littl children alway camera mani pictur,"['pictures camera', 'pictures', 'digital', 'camera']",1.0,"{'mani', 'littl', 'compact', 'use'}",{'compact'},[],1.0
6724,17.0,2913.0,7870.0,"a nikon will make you happier and leave you lots of good memories , as always .",nikon happier leav lot good memori alway,"['nikon', 'memory', 'lot']",1.0,"{'good', 'happier'}",set(),[],1.0
6725,17.0,2914.0,7871.0,i highly recommend this camera to anyone looking for a good digital camera that takes great pictures yet does n't take weeks to figure out how to operate .,high recommend camera anyon look good digit camera great pictur doe not_tak week figur oper,"['pictures camera', 'weeks', 'pictures', 'digital', 'camera']",1.0,"{'good', 'great'}",set(),[],1.0
6726,17.0,2914.0,7872.0,we take this camera with us everywhere and are constantly amazed at the quality of the pictures that we get and the number of different ways the camera allows for pictures to be taken .,camera everywher constant amaz qualiti pictur number differ way camera allow pictur taken,"['pictures quality camera', 'pictures quality', 'camera quality', 'pictures camera', 'quality', 'pictures', 'camera']",1.0,"{'amaz', 'differ'}",set(),[],1.0
6727,17.0,2914.0,7873.0,i am a picture fanatic so i consider myself picky and if your the same way this camera will not let you down.now buy it !,pictur fanat consid picki way camera not_let down.now buy,"['pictures camera', 'pictures', 'camera']",1.0,"{'fanat', 'picki', 'same'}",set(),['picky way'],1.0
6731,17.0,2915.0,7877.0,"i have it for a week now , and this camera has exceeded my expectations .",week camera exceed expect,"['weeks', 'camera']",1.0,set(),set(),[],1.0
6732,17.0,2915.0,7878.0,the daylight pictures are brilliant and the indoor shots are very good provided that your subject is no more than about 8 feet away .,daylight pictur brilliant indoor shot veri good provid subject not_mor feet away,"['shots', 'pictures']",1.0,"{'indoor', 'good', 'brilliant'}",set(),[],1.0
6734,17.0,2915.0,7880.0,uploading the images to my windows-based pc is very fast and simple .,upload imag window base pc veri fast simpl,['images'],1.0,"{'fast', 'simpl'}",set(),[],1.0
6735,17.0,2915.0,7881.0,"the only drawbacks i 've encountered are : 1 indoor shots from a distance > 8ft lack contrast and color , but i 've found this to be a problem with all cameras with built-in flashes that i 've used even on a nikon slr .",onli drawback ve encount indoor shot distanc > ft lack contrast color ve found problem camera built flash ve use nikon slr,"['shots camera', 'problem camera', 'camera nikon', 'camera flash', 'slr', 'shots', 'problem', 'nikon', 'flash', 'drawbacks', 'camera']",-1.0,"{'indoor', 'onli'}",set(),['indoor shots'],-1.0
6737,17.0,2915.0,7883.0,2 the battery life seems to be on the short side but adequate for most situations .,batteri life short adequ situat,"['situations', 'battery']",-1.0,"{'most', 'short', 'adequ'}",set(),[],1.0
6740,17.0,2915.0,7886.0,"3 the picture editing software it came with is adequate , but not very robust .",pictur edit softwar came adequ not_veri robust,"['software', 'pictures']",-1.0,"{'robust', 'adequ'}",set(),[],1.0
6744,17.0,2915.0,7890.0,"in summary , i love this camera and would whole-heartedly recommend this to anyone wanting a high quality point and shoot camera in the medium price range .",summari love camera heart recommend anyon want high qualiti point shoot camera medium price rang,"['camera quality', 'range', 'quality', 'price', 'camera']",1.0,"{'medium', 'high'}",{'medium'},['high point'],1.0
6754,17.0,2916.0,7900.0,great camera .,great camera,['camera'],1.0,{'great'},{'great'},[],1.0
6755,17.0,2916.0,7901.0,i am impressed with how easy this camera is to use .,impress easi camera use,['camera'],1.0,"{'easi', 'impress'}",set(),['easy use'],1.0
6756,17.0,2916.0,7902.0,it takes great pictures .,great pictur,['pictures'],1.0,{'great'},set(),[],1.0
6757,17.0,2916.0,7903.0,"the manual is easy to understand , and it is mostly idiot proof .",manual easi understand idiot proof,['manual'],1.0,"{'easi', 'idiot'}",set(),[],1.0
6758,17.0,2916.0,7904.0,"it is small , unlike my canon slr , so it easily fits in my pocket .",small unlik canon slr easili fit pocket,"['slr', 'canon']",1.0,{'small'},set(),[],1.0
6763,17.0,2917.0,7909.0,i got this camera about a month ago and i can 't put it down .,got camera month ago t,"['months', 'camera']",1.0,set(),set(),[],1.0
6765,17.0,2917.0,7911.0,i selected the 4300 right away and have gotten high quality pictures every time .,select right away gotten high qualiti pictur everi time,"['pictures quality', 'time', 'quality', 'pictures']",1.0,{'high'},set(),['high quality'],1.0
6766,17.0,2917.0,7912.0,autofocus feels exactly like my film camera while scene and manual mode add a little fun challenge to it all .,autofocus feel exact like film camera scene manual mode add littl fun challeng,"['scene mode', 'camera mode', 'scene', 'mode', 'manual', 'film', 'camera']",1.0,{'littl'},set(),['manual mode'],1.0
6771,17.0,2918.0,7917.0,i have not been disappointed with my purchase .,not_been disappoint purchas,[],1.0,set(),set(),[],1.0
6772,17.0,2918.0,7918.0,picture quality in outdoor settings is indistinguishable from 35mm .,pictur qualiti outdoor set indistinguish mm,"['settings pictures', 'pictures quality', 'settings', 'quality', 'pictures']",1.0,"{'indistinguish', 'outdoor'}",set(),[],1.0
6773,17.0,2918.0,7919.0,"on average , indoor shots with a flash are not quite as good as 35mm .",averag indoor shot flash not_quit good mm,"['shots', 'flash']",-1.0,"{'indoor', 'good', 'averag', 'not_quit'}",set(),[],1.0
6775,17.0,2918.0,7921.0,i am extremely satisfied with this camera .,extrem satisfi camera,['camera'],1.0,{'satisfi'},set(),[],1.0
